cell_id,true_risky_success_prob,safe_length,risky_samples,observed_successes,observed_failures,observed_success_rate,classification,tags,method,exact_optimal_action,estimated_action,policy_regret,q_risky_true,q_safe_true,q_risky_estimate,risky_value_overestimation,risky_value_underestimation,calibration_error,matches_exact_action,empirical_identifiable,prior_dependent
cell_0016,0.1,2,16,1,15,0.0625,matched_identifiable,matched;identifiable,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,True,False
cell_0016,0.1,2,16,1,15,0.0625,matched_identifiable,matched;identifiable,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.05625,0.0,0.03375000000000001,0.03375000000000001,True,True,False
cell_0016,0.1,2,16,1,15,0.0625,matched_identifiable,matched;identifiable,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.05625,0.0,0.03375000000000001,0.03375000000000001,True,True,False
cell_0016,0.1,2,16,1,15,0.0625,matched_identifiable,matched;identifiable,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.05625,0.0,0.03375000000000001,0.03375000000000001,True,True,False
cell_0016,0.1,2,16,1,15,0.0625,matched_identifiable,matched;identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.09999999999999999,0.009999999999999981,0.0,0.009999999999999981,True,True,False
cell_0016,0.1,2,16,1,15,0.0625,matched_identifiable,matched;identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.028575,0.0,0.06142500000000001,0.06142500000000001,True,True,False
cell_0016,0.1,2,16,1,15,0.0625,matched_identifiable,matched;identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.189225,0.099225,0.0,0.099225,True,True,False
cell_0016,0.1,2,16,1,15,0.0625,matched_identifiable,matched;identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.0,0.0,0.09000000000000001,0.09000000000000001,True,True,False
cell_0016,0.1,2,16,1,15,0.0625,matched_identifiable,matched;identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.29767117795755155,0.20767117795755152,0.0,0.20767117795755152,True,True,False
cell_0017,0.1,2,16,2,14,0.125,matched_identifiable,matched;identifiable,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,True,False
cell_0017,0.1,2,16,2,14,0.125,matched_identifiable,matched;identifiable,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.1125,0.022499999999999992,0.0,0.022499999999999992,True,True,False
cell_0017,0.1,2,16,2,14,0.125,matched_identifiable,matched;identifiable,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.1125,0.022499999999999992,0.0,0.022499999999999992,True,True,False
cell_0017,0.1,2,16,2,14,0.125,matched_identifiable,matched;identifiable,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.1125,0.022499999999999992,0.0,0.022499999999999992,True,True,False
cell_0017,0.1,2,16,2,14,0.125,matched_identifiable,matched;identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.15,0.059999999999999984,0.0,0.059999999999999984,True,True,False
cell_0017,0.1,2,16,2,14,0.125,matched_identifiable,matched;identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.060075,0.0,0.029925000000000007,0.029925000000000007,True,True,False
cell_0017,0.1,2,16,2,14,0.125,matched_identifiable,matched;identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.255375,0.165375,0.0,0.165375,True,True,False
cell_0017,0.1,2,16,2,14,0.125,matched_identifiable,matched;identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.0,0.0,0.09000000000000001,0.09000000000000001,True,True,False
cell_0017,0.1,2,16,2,14,0.125,matched_identifiable,matched;identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.35392117795755157,0.26392117795755154,0.0,0.26392117795755154,True,True,False
cell_0018,0.1,2,16,3,13,0.1875,matched_identifiable,matched;identifiable,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,True,False
cell_0018,0.1,2,16,3,13,0.1875,matched_identifiable,matched;identifiable,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.16875,0.07875,0.0,0.07875,True,True,False
cell_0018,0.1,2,16,3,13,0.1875,matched_identifiable,matched;identifiable,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.16875,0.07875,0.0,0.07875,True,True,False
cell_0018,0.1,2,16,3,13,0.1875,matched_identifiable,matched;identifiable,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.16875,0.07875,0.0,0.07875,True,True,False
cell_0018,0.1,2,16,3,13,0.1875,matched_identifiable,matched;identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.19999999999999998,0.10999999999999997,0.0,0.10999999999999997,True,True,False
cell_0018,0.1,2,16,3,13,0.1875,matched_identifiable,matched;identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.096075,0.006074999999999983,0.0,0.006074999999999983,True,True,False
cell_0018,0.1,2,16,3,13,0.1875,matched_identifiable,matched;identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.316575,0.22657499999999997,0.0,0.22657499999999997,True,True,False
cell_0018,0.1,2,16,3,13,0.1875,matched_identifiable,matched;identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.0,0.0,0.09000000000000001,0.09000000000000001,True,True,False
cell_0018,0.1,2,16,3,13,0.1875,matched_identifiable,matched;identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.4101711779575516,0.32017117795755157,0.0,0.32017117795755157,True,True,False
cell_0019,0.1,2,16,4,12,0.25,identifiable,identifiable,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,True,False
cell_0019,0.1,2,16,4,12,0.25,identifiable,identifiable,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.225,0.135,0.0,0.135,True,True,False
cell_0019,0.1,2,16,4,12,0.25,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.225,0.135,0.0,0.135,True,True,False
cell_0019,0.1,2,16,4,12,0.25,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.225,0.135,0.0,0.135,True,True,False
cell_0019,0.1,2,16,4,12,0.25,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.25,0.15999999999999998,0.0,0.15999999999999998,True,True,False
cell_0019,0.1,2,16,4,12,0.25,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.13545,0.045449999999999977,0.0,0.045449999999999977,True,True,False
cell_0019,0.1,2,16,4,12,0.25,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.37485,0.28485,0.0,0.28485,True,True,False
cell_0019,0.1,2,16,4,12,0.25,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.0,0.0,0.09000000000000001,0.09000000000000001,True,True,False
cell_0019,0.1,2,16,4,12,0.25,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.46642117795755156,0.37642117795755153,0.0,0.37642117795755153,True,True,False
cell_0020,0.1,2,16,5,11,0.3125,identifiable,identifiable,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,True,False
cell_0020,0.1,2,16,5,11,0.3125,identifiable,identifiable,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.28125,0.19124999999999998,0.0,0.19124999999999998,True,True,False
cell_0020,0.1,2,16,5,11,0.3125,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.28125,0.19124999999999998,0.0,0.19124999999999998,True,True,False
cell_0020,0.1,2,16,5,11,0.3125,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.28125,0.19124999999999998,0.0,0.19124999999999998,True,True,False
cell_0020,0.1,2,16,5,11,0.3125,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.3,0.20999999999999996,0.0,0.20999999999999996,True,True,False
cell_0020,0.1,2,16,5,11,0.3125,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.17752500000000002,0.087525,0.0,0.087525,True,True,False
cell_0020,0.1,2,16,5,11,0.3125,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.43019999999999997,0.34019999999999995,0.0,0.34019999999999995,True,True,False
cell_0020,0.1,2,16,5,11,0.3125,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.03982882204244844,0.0,0.05017117795755157,0.05017117795755157,True,True,False
cell_0020,0.1,2,16,5,11,0.3125,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.5226711779575516,0.43267117795755156,0.0,0.43267117795755156,True,True,False
cell_0021,0.1,2,16,6,10,0.375,identifiable,identifiable,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,True,False
cell_0021,0.1,2,16,6,10,0.375,identifiable,identifiable,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.3375,0.2475,0.0,0.2475,True,True,False
cell_0021,0.1,2,16,6,10,0.375,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.3375,0.2475,0.0,0.2475,True,True,False
cell_0021,0.1,2,16,6,10,0.375,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.3375,0.2475,0.0,0.2475,True,True,False
cell_0021,0.1,2,16,6,10,0.375,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.35000000000000003,0.26,0.0,0.26,True,True,False
cell_0021,0.1,2,16,6,10,0.375,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.221625,0.131625,0.0,0.131625,True,True,False
cell_0021,0.1,2,16,6,10,0.375,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.48352500000000004,0.393525,0.0,0.393525,True,True,False
cell_0021,0.1,2,16,6,10,0.375,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.09607882204244844,0.006078822042448431,0.0,0.006078822042448431,True,True,False
cell_0021,0.1,2,16,6,10,0.375,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.5789211779575516,0.4889211779575516,0.0,0.4889211779575516,True,True,False
cell_0022,0.1,2,16,7,9,0.4375,identifiable,identifiable,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,True,False
cell_0022,0.1,2,16,7,9,0.4375,identifiable,identifiable,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.39375,0.30374999999999996,0.0,0.30374999999999996,True,True,False
cell_0022,0.1,2,16,7,9,0.4375,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.39375,0.30374999999999996,0.0,0.30374999999999996,True,True,False
cell_0022,0.1,2,16,7,9,0.4375,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.39375,0.30374999999999996,0.0,0.30374999999999996,True,True,False
cell_0022,0.1,2,16,7,9,0.4375,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.39999999999999997,0.30999999999999994,0.0,0.30999999999999994,True,True,False
cell_0022,0.1,2,16,7,9,0.4375,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.267525,0.177525,0.0,0.177525,True,True,False
cell_0022,0.1,2,16,7,9,0.4375,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.53505,0.44505,0.0,0.44505,True,True,False
cell_0022,0.1,2,16,7,9,0.4375,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.15232882204244844,0.062328822042448426,0.0,0.062328822042448426,True,True,False
cell_0022,0.1,2,16,7,9,0.4375,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.6351711779575516,0.5451711779575517,0.0,0.5451711779575517,True,True,False
cell_0023,0.1,2,16,8,8,0.5,identifiable,identifiable,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,True,False
cell_0023,0.1,2,16,8,8,0.5,identifiable,identifiable,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.45,0.36,0.0,0.36,True,True,False
cell_0023,0.1,2,16,8,8,0.5,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.45,0.36,0.0,0.36,True,True,False
cell_0023,0.1,2,16,8,8,0.5,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.45,0.36,0.0,0.36,True,True,False
cell_0023,0.1,2,16,8,8,0.5,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.45,0.36,0.0,0.36,True,True,False
cell_0023,0.1,2,16,8,8,0.5,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.31545,0.22544999999999998,0.0,0.22544999999999998,True,True,False
cell_0023,0.1,2,16,8,8,0.5,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.58455,0.49455,0.0,0.49455,True,True,False
cell_0023,0.1,2,16,8,8,0.5,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.20857882204244846,0.11857882204244845,0.0,0.11857882204244845,True,True,False
cell_0023,0.1,2,16,8,8,0.5,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.6914211779575515,0.6014211779575516,0.0,0.6014211779575516,True,True,False
cell_0024,0.1,2,16,9,7,0.5625,identifiable,identifiable,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,True,False
cell_0024,0.1,2,16,9,7,0.5625,identifiable,identifiable,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.50625,0.41624999999999995,0.0,0.41624999999999995,True,True,False
cell_0024,0.1,2,16,9,7,0.5625,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.50625,0.41624999999999995,0.0,0.41624999999999995,True,True,False
cell_0024,0.1,2,16,9,7,0.5625,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.50625,0.41624999999999995,0.0,0.41624999999999995,True,True,False
cell_0024,0.1,2,16,9,7,0.5625,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.5,0.41,0.0,0.41,True,True,False
cell_0024,0.1,2,16,9,7,0.5625,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.36495000000000005,0.27495,0.0,0.27495,True,True,False
cell_0024,0.1,2,16,9,7,0.5625,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.632475,0.542475,0.0,0.542475,True,True,False
cell_0024,0.1,2,16,9,7,0.5625,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.26482882204244845,0.17482882204244843,0.0,0.17482882204244843,True,True,False
cell_0024,0.1,2,16,9,7,0.5625,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.7476711779575516,0.6576711779575516,0.0,0.6576711779575516,True,True,False
cell_0025,0.1,2,16,10,6,0.625,identifiable,identifiable,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,True,False
cell_0025,0.1,2,16,10,6,0.625,identifiable,identifiable,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.5625,0.4725,0.0,0.4725,True,True,False
cell_0025,0.1,2,16,10,6,0.625,identifiable,identifiable,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.5625,0.4725,0.0,0.4725,True,True,False
cell_0025,0.1,2,16,10,6,0.625,identifiable,identifiable,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.5625,0.4725,0.0,0.4725,True,True,False
cell_0025,0.1,2,16,10,6,0.625,identifiable,identifiable,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.55,0.46,0.0,0.46,True,True,False
cell_0025,0.1,2,16,10,6,0.625,identifiable,identifiable,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.416475,0.32647499999999996,0.0,0.32647499999999996,True,True,False
cell_0025,0.1,2,16,10,6,0.625,identifiable,identifiable,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.6783750000000001,0.5883750000000001,0.0,0.5883750000000001,True,True,False
cell_0025,0.1,2,16,10,6,0.625,identifiable,identifiable,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.3210788220424485,0.23107882204244845,0.0,0.23107882204244845,True,True,False
cell_0025,0.1,2,16,10,6,0.625,identifiable,identifiable,hoeffding_ucb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.8039211779575516,0.7139211779575516,0.0,0.7139211779575516,True,True,False
cell_0026,0.1,2,16,11,5,0.6875,ambiguous,ambiguous,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,False,False
cell_0026,0.1,2,16,11,5,0.6875,ambiguous,ambiguous,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.61875,0.52875,0.0,0.52875,True,False,False
cell_0026,0.1,2,16,11,5,0.6875,ambiguous,ambiguous,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.61875,0.52875,0.0,0.52875,True,False,False
cell_0026,0.1,2,16,11,5,0.6875,ambiguous,ambiguous,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.61875,0.52875,0.0,0.52875,True,False,False
cell_0026,0.1,2,16,11,5,0.6875,ambiguous,ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.6,0.51,0.0,0.51,True,False,False
cell_0026,0.1,2,16,11,5,0.6875,ambiguous,ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.46980000000000005,0.3798,0.0,0.3798,True,False,False
cell_0026,0.1,2,16,11,5,0.6875,ambiguous,ambiguous,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.722475,0.632475,0.0,0.632475,True,False,False
cell_0026,0.1,2,16,11,5,0.6875,ambiguous,ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.37732882204244844,0.2873288220424484,0.0,0.2873288220424484,True,False,False
cell_0026,0.1,2,16,11,5,0.6875,ambiguous,ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.8601711779575516,0.7701711779575516,0.0,0.7701711779575516,False,False,False
cell_0027,0.1,2,16,12,4,0.75,ambiguous,ambiguous,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,False,False
cell_0027,0.1,2,16,12,4,0.75,ambiguous,ambiguous,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.675,0.5850000000000001,0.0,0.5850000000000001,True,False,False
cell_0027,0.1,2,16,12,4,0.75,ambiguous,ambiguous,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.675,0.5850000000000001,0.0,0.5850000000000001,True,False,False
cell_0027,0.1,2,16,12,4,0.75,ambiguous,ambiguous,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.675,0.5850000000000001,0.0,0.5850000000000001,True,False,False
cell_0027,0.1,2,16,12,4,0.75,ambiguous,ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.65,0.56,0.0,0.56,True,False,False
cell_0027,0.1,2,16,12,4,0.75,ambiguous,ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.52515,0.43515,0.0,0.43515,True,False,False
cell_0027,0.1,2,16,12,4,0.75,ambiguous,ambiguous,posterior_upper_q90_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.7645500000000001,0.6745500000000001,0.0,0.6745500000000001,True,False,False
cell_0027,0.1,2,16,12,4,0.75,ambiguous,ambiguous,hoeffding_lcb_delta_0_2,safe,safe,0.0,0.09000000000000001,0.81,0.43357882204244846,0.34357882204244844,0.0,0.34357882204244844,True,False,False
cell_0027,0.1,2,16,12,4,0.75,ambiguous,ambiguous,hoeffding_ucb_delta_0_2,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,False,False
cell_0028,0.1,2,16,13,3,0.8125,ambiguous,ambiguous,raw_trl,safe,risky,0.7200000000000001,0.09000000000000001,0.81,0.9,0.81,0.0,0.81,False,False,False
cell_0028,0.1,2,16,13,3,0.8125,ambiguous,ambiguous,trl_log,safe,safe,0.0,0.09000000000000001,0.81,0.7312500000000001,0.6412500000000001,0.0,0.6412500000000001,True,False,False
cell_0028,0.1,2,16,13,3,0.8125,ambiguous,ambiguous,empirical_transition_dp,safe,safe,0.0,0.09000000000000001,0.81,0.7312500000000001,0.6412500000000001,0.0,0.6412500000000001,True,False,False
cell_0028,0.1,2,16,13,3,0.8125,ambiguous,ambiguous,empirical_risky_value,safe,safe,0.0,0.09000000000000001,0.81,0.7312500000000001,0.6412500000000001,0.0,0.6412500000000001,True,False,False
cell_0028,0.1,2,16,13,3,0.8125,ambiguous,ambiguous,posterior_mean_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.7000000000000001,0.6100000000000001,0.0,0.6100000000000001,True,False,False
cell_0028,0.1,2,16,13,3,0.8125,ambiguous,ambiguous,posterior_lower_q10_beta_1_1,safe,safe,0.0,0.09000000000000001,0.81,0.583425,0.49342499999999995,0.0,0.49342499999999995,True,False,False
