cell_id,method,safe_length,true_risky_success_prob,risky_samples,observed_successes,classification,policy_regret
cell_0343,empirical_transition_dp,4,0.75,4,1,ambiguous,0.018900000000000028
cell_0343,empirical_risky_value,4,0.75,4,1,ambiguous,0.018900000000000028
cell_0343,posterior_mean_beta_1_1,4,0.75,4,1,ambiguous,0.018900000000000028
cell_0343,posterior_lower_q10_beta_1_1,4,0.75,4,1,ambiguous,0.018900000000000028
cell_0343,posterior_upper_q90_beta_1_1,4,0.75,4,1,ambiguous,0.018900000000000028
cell_0343,hoeffding_lcb_delta_0_2,4,0.75,4,1,ambiguous,0.018900000000000028
cell_0343,hoeffding_ucb_delta_0_2,4,0.75,4,1,ambiguous,0.0
cell_0344,raw_trl,4,0.75,4,2,prior_dependent,0.0
cell_0344,trl_log,4,0.75,4,2,prior_dependent,0.018900000000000028
cell_0344,empirical_transition_dp,4,0.75,4,2,prior_dependent,0.018900000000000028
cell_0344,empirical_risky_value,4,0.75,4,2,prior_dependent,0.018900000000000028
cell_0344,posterior_mean_beta_1_1,4,0.75,4,2,prior_dependent,0.018900000000000028
cell_0344,posterior_lower_q10_beta_1_1,4,0.75,4,2,prior_dependent,0.018900000000000028
cell_0344,posterior_upper_q90_beta_1_1,4,0.75,4,2,prior_dependent,0.0
cell_0344,hoeffding_lcb_delta_0_2,4,0.75,4,2,prior_dependent,0.018900000000000028
cell_0344,hoeffding_ucb_delta_0_2,4,0.75,4,2,prior_dependent,0.0
cell_0345,raw_trl,4,0.75,4,3,prior_dependent,0.0
cell_0345,trl_log,4,0.75,4,3,prior_dependent,0.0
cell_0345,empirical_transition_dp,4,0.75,4,3,prior_dependent,0.0
cell_0345,empirical_risky_value,4,0.75,4,3,prior_dependent,0.0
cell_0345,posterior_mean_beta_1_1,4,0.75,4,3,prior_dependent,0.018900000000000028
cell_0345,posterior_lower_q10_beta_1_1,4,0.75,4,3,prior_dependent,0.018900000000000028
cell_0345,posterior_upper_q90_beta_1_1,4,0.75,4,3,prior_dependent,0.0
cell_0345,hoeffding_lcb_delta_0_2,4,0.75,4,3,prior_dependent,0.018900000000000028
cell_0345,hoeffding_ucb_delta_0_2,4,0.75,4,3,prior_dependent,0.0
cell_0346,raw_trl,4,0.75,4,4,lucky_only,0.0
cell_0346,trl_log,4,0.75,4,4,lucky_only,0.0
cell_0346,empirical_transition_dp,4,0.75,4,4,lucky_only,0.0
cell_0346,empirical_risky_value,4,0.75,4,4,lucky_only,0.0
cell_0346,posterior_mean_beta_1_1,4,0.75,4,4,lucky_only,0.0
cell_0346,posterior_lower_q10_beta_1_1,4,0.75,4,4,lucky_only,0.018900000000000028
cell_0346,posterior_upper_q90_beta_1_1,4,0.75,4,4,lucky_only,0.0
cell_0346,hoeffding_lcb_delta_0_2,4,0.75,4,4,lucky_only,0.018900000000000028
cell_0346,hoeffding_ucb_delta_0_2,4,0.75,4,4,lucky_only,0.0
cell_0347,raw_trl,4,0.75,8,0,no_success,0.018900000000000028
cell_0347,trl_log,4,0.75,8,0,no_success,0.018900000000000028
cell_0347,empirical_transition_dp,4,0.75,8,0,no_success,0.018900000000000028
cell_0347,empirical_risky_value,4,0.75,8,0,no_success,0.018900000000000028
cell_0347,posterior_mean_beta_1_1,4,0.75,8,0,no_success,0.018900000000000028
cell_0347,posterior_lower_q10_beta_1_1,4,0.75,8,0,no_success,0.018900000000000028
cell_0347,posterior_upper_q90_beta_1_1,4,0.75,8,0,no_success,0.018900000000000028
cell_0347,hoeffding_lcb_delta_0_2,4,0.75,8,0,no_success,0.018900000000000028
cell_0347,hoeffding_ucb_delta_0_2,4,0.75,8,0,no_success,0.018900000000000028
cell_0348,raw_trl,4,0.75,8,1,identifiable,0.0
cell_0348,trl_log,4,0.75,8,1,identifiable,0.018900000000000028
cell_0348,empirical_transition_dp,4,0.75,8,1,identifiable,0.018900000000000028
cell_0348,empirical_risky_value,4,0.75,8,1,identifiable,0.018900000000000028
cell_0348,posterior_mean_beta_1_1,4,0.75,8,1,identifiable,0.018900000000000028
cell_0348,posterior_lower_q10_beta_1_1,4,0.75,8,1,identifiable,0.018900000000000028
cell_0348,posterior_upper_q90_beta_1_1,4,0.75,8,1,identifiable,0.018900000000000028
cell_0348,hoeffding_lcb_delta_0_2,4,0.75,8,1,identifiable,0.018900000000000028
cell_0348,hoeffding_ucb_delta_0_2,4,0.75,8,1,identifiable,0.018900000000000028
cell_0349,raw_trl,4,0.75,8,2,identifiable,0.0
cell_0349,trl_log,4,0.75,8,2,identifiable,0.018900000000000028
cell_0349,empirical_transition_dp,4,0.75,8,2,identifiable,0.018900000000000028
cell_0349,empirical_risky_value,4,0.75,8,2,identifiable,0.018900000000000028
cell_0349,posterior_mean_beta_1_1,4,0.75,8,2,identifiable,0.018900000000000028
cell_0349,posterior_lower_q10_beta_1_1,4,0.75,8,2,identifiable,0.018900000000000028
cell_0349,posterior_upper_q90_beta_1_1,4,0.75,8,2,identifiable,0.018900000000000028
cell_0349,hoeffding_lcb_delta_0_2,4,0.75,8,2,identifiable,0.018900000000000028
cell_0349,hoeffding_ucb_delta_0_2,4,0.75,8,2,identifiable,0.018900000000000028
cell_0350,raw_trl,4,0.75,8,3,ambiguous,0.0
cell_0350,trl_log,4,0.75,8,3,ambiguous,0.018900000000000028
cell_0350,empirical_transition_dp,4,0.75,8,3,ambiguous,0.018900000000000028
cell_0350,empirical_risky_value,4,0.75,8,3,ambiguous,0.018900000000000028
cell_0350,posterior_mean_beta_1_1,4,0.75,8,3,ambiguous,0.018900000000000028
cell_0350,posterior_lower_q10_beta_1_1,4,0.75,8,3,ambiguous,0.018900000000000028
cell_0350,posterior_upper_q90_beta_1_1,4,0.75,8,3,ambiguous,0.018900000000000028
cell_0350,hoeffding_lcb_delta_0_2,4,0.75,8,3,ambiguous,0.018900000000000028
cell_0350,hoeffding_ucb_delta_0_2,4,0.75,8,3,ambiguous,0.0
cell_0351,raw_trl,4,0.75,8,4,ambiguous,0.0
cell_0351,trl_log,4,0.75,8,4,ambiguous,0.018900000000000028
cell_0351,empirical_transition_dp,4,0.75,8,4,ambiguous,0.018900000000000028
cell_0351,empirical_risky_value,4,0.75,8,4,ambiguous,0.018900000000000028
cell_0351,posterior_mean_beta_1_1,4,0.75,8,4,ambiguous,0.018900000000000028
cell_0351,posterior_lower_q10_beta_1_1,4,0.75,8,4,ambiguous,0.018900000000000028
cell_0351,posterior_upper_q90_beta_1_1,4,0.75,8,4,ambiguous,0.018900000000000028
cell_0351,hoeffding_lcb_delta_0_2,4,0.75,8,4,ambiguous,0.018900000000000028
cell_0351,hoeffding_ucb_delta_0_2,4,0.75,8,4,ambiguous,0.0
cell_0352,raw_trl,4,0.75,8,5,prior_dependent,0.0
cell_0352,trl_log,4,0.75,8,5,prior_dependent,0.018900000000000028
cell_0352,empirical_transition_dp,4,0.75,8,5,prior_dependent,0.018900000000000028
cell_0352,empirical_risky_value,4,0.75,8,5,prior_dependent,0.018900000000000028
cell_0352,posterior_mean_beta_1_1,4,0.75,8,5,prior_dependent,0.018900000000000028
cell_0352,posterior_lower_q10_beta_1_1,4,0.75,8,5,prior_dependent,0.018900000000000028
cell_0352,posterior_upper_q90_beta_1_1,4,0.75,8,5,prior_dependent,0.0
cell_0352,hoeffding_lcb_delta_0_2,4,0.75,8,5,prior_dependent,0.018900000000000028
cell_0352,hoeffding_ucb_delta_0_2,4,0.75,8,5,prior_dependent,0.0
cell_0353,raw_trl,4,0.75,8,6,prior_dependent,0.0
cell_0353,trl_log,4,0.75,8,6,prior_dependent,0.0
cell_0353,empirical_transition_dp,4,0.75,8,6,prior_dependent,0.0
cell_0353,empirical_risky_value,4,0.75,8,6,prior_dependent,0.0
cell_0353,posterior_mean_beta_1_1,4,0.75,8,6,prior_dependent,0.018900000000000028
cell_0353,posterior_lower_q10_beta_1_1,4,0.75,8,6,prior_dependent,0.018900000000000028
cell_0353,posterior_upper_q90_beta_1_1,4,0.75,8,6,prior_dependent,0.0
cell_0353,hoeffding_lcb_delta_0_2,4,0.75,8,6,prior_dependent,0.018900000000000028
cell_0353,hoeffding_ucb_delta_0_2,4,0.75,8,6,prior_dependent,0.0
cell_0354,raw_trl,4,0.75,8,7,prior_dependent,0.0
cell_0354,trl_log,4,0.75,8,7,prior_dependent,0.0
cell_0354,empirical_transition_dp,4,0.75,8,7,prior_dependent,0.0
cell_0354,empirical_risky_value,4,0.75,8,7,prior_dependent,0.0
cell_0354,posterior_mean_beta_1_1,4,0.75,8,7,prior_dependent,0.0
cell_0354,posterior_lower_q10_beta_1_1,4,0.75,8,7,prior_dependent,0.018900000000000028
cell_0354,posterior_upper_q90_beta_1_1,4,0.75,8,7,prior_dependent,0.0
cell_0354,hoeffding_lcb_delta_0_2,4,0.75,8,7,prior_dependent,0.018900000000000028
cell_0354,hoeffding_ucb_delta_0_2,4,0.75,8,7,prior_dependent,0.0
cell_0355,raw_trl,4,0.75,8,8,lucky_only,0.0
cell_0355,trl_log,4,0.75,8,8,lucky_only,0.0
cell_0355,empirical_transition_dp,4,0.75,8,8,lucky_only,0.0
cell_0355,empirical_risky_value,4,0.75,8,8,lucky_only,0.0
cell_0355,posterior_mean_beta_1_1,4,0.75,8,8,lucky_only,0.0
cell_0355,posterior_lower_q10_beta_1_1,4,0.75,8,8,lucky_only,0.0
cell_0355,posterior_upper_q90_beta_1_1,4,0.75,8,8,lucky_only,0.0
cell_0355,hoeffding_lcb_delta_0_2,4,0.75,8,8,lucky_only,0.018900000000000028
cell_0355,hoeffding_ucb_delta_0_2,4,0.75,8,8,lucky_only,0.0
cell_0356,raw_trl,4,0.75,16,0,no_success,0.018900000000000028
cell_0356,trl_log,4,0.75,16,0,no_success,0.018900000000000028
cell_0356,empirical_transition_dp,4,0.75,16,0,no_success,0.018900000000000028
cell_0356,empirical_risky_value,4,0.75,16,0,no_success,0.018900000000000028
cell_0356,posterior_mean_beta_1_1,4,0.75,16,0,no_success,0.018900000000000028
cell_0356,posterior_lower_q10_beta_1_1,4,0.75,16,0,no_success,0.018900000000000028
cell_0356,posterior_upper_q90_beta_1_1,4,0.75,16,0,no_success,0.018900000000000028
cell_0356,hoeffding_lcb_delta_0_2,4,0.75,16,0,no_success,0.018900000000000028
cell_0356,hoeffding_ucb_delta_0_2,4,0.75,16,0,no_success,0.018900000000000028
cell_0357,raw_trl,4,0.75,16,1,identifiable,0.0
cell_0357,trl_log,4,0.75,16,1,identifiable,0.018900000000000028
cell_0357,empirical_transition_dp,4,0.75,16,1,identifiable,0.018900000000000028
cell_0357,empirical_risky_value,4,0.75,16,1,identifiable,0.018900000000000028
cell_0357,posterior_mean_beta_1_1,4,0.75,16,1,identifiable,0.018900000000000028
cell_0357,posterior_lower_q10_beta_1_1,4,0.75,16,1,identifiable,0.018900000000000028
cell_0357,posterior_upper_q90_beta_1_1,4,0.75,16,1,identifiable,0.018900000000000028
cell_0357,hoeffding_lcb_delta_0_2,4,0.75,16,1,identifiable,0.018900000000000028
cell_0357,hoeffding_ucb_delta_0_2,4,0.75,16,1,identifiable,0.018900000000000028
cell_0358,raw_trl,4,0.75,16,2,identifiable,0.0
cell_0358,trl_log,4,0.75,16,2,identifiable,0.018900000000000028
cell_0358,empirical_transition_dp,4,0.75,16,2,identifiable,0.018900000000000028
cell_0358,empirical_risky_value,4,0.75,16,2,identifiable,0.018900000000000028
cell_0358,posterior_mean_beta_1_1,4,0.75,16,2,identifiable,0.018900000000000028
cell_0358,posterior_lower_q10_beta_1_1,4,0.75,16,2,identifiable,0.018900000000000028
cell_0358,posterior_upper_q90_beta_1_1,4,0.75,16,2,identifiable,0.018900000000000028
cell_0358,hoeffding_lcb_delta_0_2,4,0.75,16,2,identifiable,0.018900000000000028
cell_0358,hoeffding_ucb_delta_0_2,4,0.75,16,2,identifiable,0.018900000000000028
cell_0359,raw_trl,4,0.75,16,3,identifiable,0.0
cell_0359,trl_log,4,0.75,16,3,identifiable,0.018900000000000028
cell_0359,empirical_transition_dp,4,0.75,16,3,identifiable,0.018900000000000028
cell_0359,empirical_risky_value,4,0.75,16,3,identifiable,0.018900000000000028
cell_0359,posterior_mean_beta_1_1,4,0.75,16,3,identifiable,0.018900000000000028
cell_0359,posterior_lower_q10_beta_1_1,4,0.75,16,3,identifiable,0.018900000000000028
cell_0359,posterior_upper_q90_beta_1_1,4,0.75,16,3,identifiable,0.018900000000000028
cell_0359,hoeffding_lcb_delta_0_2,4,0.75,16,3,identifiable,0.018900000000000028
cell_0359,hoeffding_ucb_delta_0_2,4,0.75,16,3,identifiable,0.018900000000000028
cell_0360,raw_trl,4,0.75,16,4,identifiable,0.0
cell_0360,trl_log,4,0.75,16,4,identifiable,0.018900000000000028
cell_0360,empirical_transition_dp,4,0.75,16,4,identifiable,0.018900000000000028
cell_0360,empirical_risky_value,4,0.75,16,4,identifiable,0.018900000000000028
cell_0360,posterior_mean_beta_1_1,4,0.75,16,4,identifiable,0.018900000000000028
cell_0360,posterior_lower_q10_beta_1_1,4,0.75,16,4,identifiable,0.018900000000000028
cell_0360,posterior_upper_q90_beta_1_1,4,0.75,16,4,identifiable,0.018900000000000028
cell_0360,hoeffding_lcb_delta_0_2,4,0.75,16,4,identifiable,0.018900000000000028
cell_0360,hoeffding_ucb_delta_0_2,4,0.75,16,4,identifiable,0.018900000000000028
cell_0361,raw_trl,4,0.75,16,5,identifiable,0.0
cell_0361,trl_log,4,0.75,16,5,identifiable,0.018900000000000028
cell_0361,empirical_transition_dp,4,0.75,16,5,identifiable,0.018900000000000028
cell_0361,empirical_risky_value,4,0.75,16,5,identifiable,0.018900000000000028
cell_0361,posterior_mean_beta_1_1,4,0.75,16,5,identifiable,0.018900000000000028
cell_0361,posterior_lower_q10_beta_1_1,4,0.75,16,5,identifiable,0.018900000000000028
cell_0361,posterior_upper_q90_beta_1_1,4,0.75,16,5,identifiable,0.018900000000000028
cell_0361,hoeffding_lcb_delta_0_2,4,0.75,16,5,identifiable,0.018900000000000028
cell_0361,hoeffding_ucb_delta_0_2,4,0.75,16,5,identifiable,0.018900000000000028
cell_0362,raw_trl,4,0.75,16,6,identifiable,0.0
cell_0362,trl_log,4,0.75,16,6,identifiable,0.018900000000000028
cell_0362,empirical_transition_dp,4,0.75,16,6,identifiable,0.018900000000000028
cell_0362,empirical_risky_value,4,0.75,16,6,identifiable,0.018900000000000028
cell_0362,posterior_mean_beta_1_1,4,0.75,16,6,identifiable,0.018900000000000028
cell_0362,posterior_lower_q10_beta_1_1,4,0.75,16,6,identifiable,0.018900000000000028
cell_0362,posterior_upper_q90_beta_1_1,4,0.75,16,6,identifiable,0.018900000000000028
cell_0362,hoeffding_lcb_delta_0_2,4,0.75,16,6,identifiable,0.018900000000000028
cell_0362,hoeffding_ucb_delta_0_2,4,0.75,16,6,identifiable,0.018900000000000028
cell_0363,raw_trl,4,0.75,16,7,identifiable,0.0
cell_0363,trl_log,4,0.75,16,7,identifiable,0.018900000000000028
cell_0363,empirical_transition_dp,4,0.75,16,7,identifiable,0.018900000000000028
cell_0363,empirical_risky_value,4,0.75,16,7,identifiable,0.018900000000000028
cell_0363,posterior_mean_beta_1_1,4,0.75,16,7,identifiable,0.018900000000000028
cell_0363,posterior_lower_q10_beta_1_1,4,0.75,16,7,identifiable,0.018900000000000028
cell_0363,posterior_upper_q90_beta_1_1,4,0.75,16,7,identifiable,0.018900000000000028
cell_0363,hoeffding_lcb_delta_0_2,4,0.75,16,7,identifiable,0.018900000000000028
cell_0363,hoeffding_ucb_delta_0_2,4,0.75,16,7,identifiable,0.018900000000000028
cell_0364,raw_trl,4,0.75,16,8,ambiguous,0.0
cell_0364,trl_log,4,0.75,16,8,ambiguous,0.018900000000000028
cell_0364,empirical_transition_dp,4,0.75,16,8,ambiguous,0.018900000000000028
cell_0364,empirical_risky_value,4,0.75,16,8,ambiguous,0.018900000000000028
cell_0364,posterior_mean_beta_1_1,4,0.75,16,8,ambiguous,0.018900000000000028
cell_0364,posterior_lower_q10_beta_1_1,4,0.75,16,8,ambiguous,0.018900000000000028
cell_0364,posterior_upper_q90_beta_1_1,4,0.75,16,8,ambiguous,0.018900000000000028
cell_0364,hoeffding_lcb_delta_0_2,4,0.75,16,8,ambiguous,0.018900000000000028
cell_0364,hoeffding_ucb_delta_0_2,4,0.75,16,8,ambiguous,0.0
cell_0365,raw_trl,4,0.75,16,9,ambiguous,0.0
cell_0365,trl_log,4,0.75,16,9,ambiguous,0.018900000000000028
cell_0365,empirical_transition_dp,4,0.75,16,9,ambiguous,0.018900000000000028
cell_0365,empirical_risky_value,4,0.75,16,9,ambiguous,0.018900000000000028
cell_0365,posterior_mean_beta_1_1,4,0.75,16,9,ambiguous,0.018900000000000028
cell_0365,posterior_lower_q10_beta_1_1,4,0.75,16,9,ambiguous,0.018900000000000028
cell_0365,posterior_upper_q90_beta_1_1,4,0.75,16,9,ambiguous,0.018900000000000028
cell_0365,hoeffding_lcb_delta_0_2,4,0.75,16,9,ambiguous,0.018900000000000028
cell_0365,hoeffding_ucb_delta_0_2,4,0.75,16,9,ambiguous,0.0
cell_0366,raw_trl,4,0.75,16,10,prior_dependent,0.0
cell_0366,trl_log,4,0.75,16,10,prior_dependent,0.018900000000000028
cell_0366,empirical_transition_dp,4,0.75,16,10,prior_dependent,0.018900000000000028
cell_0366,empirical_risky_value,4,0.75,16,10,prior_dependent,0.018900000000000028
cell_0366,posterior_mean_beta_1_1,4,0.75,16,10,prior_dependent,0.018900000000000028
cell_0366,posterior_lower_q10_beta_1_1,4,0.75,16,10,prior_dependent,0.018900000000000028
cell_0366,posterior_upper_q90_beta_1_1,4,0.75,16,10,prior_dependent,0.0
cell_0366,hoeffding_lcb_delta_0_2,4,0.75,16,10,prior_dependent,0.018900000000000028
cell_0366,hoeffding_ucb_delta_0_2,4,0.75,16,10,prior_dependent,0.0
cell_0367,raw_trl,4,0.75,16,11,prior_dependent,0.0
cell_0367,trl_log,4,0.75,16,11,prior_dependent,0.018900000000000028
cell_0367,empirical_transition_dp,4,0.75,16,11,prior_dependent,0.018900000000000028
cell_0367,empirical_risky_value,4,0.75,16,11,prior_dependent,0.018900000000000028
cell_0367,posterior_mean_beta_1_1,4,0.75,16,11,prior_dependent,0.018900000000000028
cell_0367,posterior_lower_q10_beta_1_1,4,0.75,16,11,prior_dependent,0.018900000000000028
cell_0367,posterior_upper_q90_beta_1_1,4,0.75,16,11,prior_dependent,0.0
cell_0367,hoeffding_lcb_delta_0_2,4,0.75,16,11,prior_dependent,0.018900000000000028
cell_0367,hoeffding_ucb_delta_0_2,4,0.75,16,11,prior_dependent,0.0
cell_0368,raw_trl,4,0.75,16,12,prior_dependent,0.0
cell_0368,trl_log,4,0.75,16,12,prior_dependent,0.0
cell_0368,empirical_transition_dp,4,0.75,16,12,prior_dependent,0.0
cell_0368,empirical_risky_value,4,0.75,16,12,prior_dependent,0.0
cell_0368,posterior_mean_beta_1_1,4,0.75,16,12,prior_dependent,0.018900000000000028
cell_0368,posterior_lower_q10_beta_1_1,4,0.75,16,12,prior_dependent,0.018900000000000028
cell_0368,posterior_upper_q90_beta_1_1,4,0.75,16,12,prior_dependent,0.0
cell_0368,hoeffding_lcb_delta_0_2,4,0.75,16,12,prior_dependent,0.018900000000000028
cell_0368,hoeffding_ucb_delta_0_2,4,0.75,16,12,prior_dependent,0.0
cell_0369,raw_trl,4,0.75,16,13,prior_dependent,0.0
cell_0369,trl_log,4,0.75,16,13,prior_dependent,0.0
cell_0369,empirical_transition_dp,4,0.75,16,13,prior_dependent,0.0
cell_0369,empirical_risky_value,4,0.75,16,13,prior_dependent,0.0
cell_0369,posterior_mean_beta_1_1,4,0.75,16,13,prior_dependent,0.0
cell_0369,posterior_lower_q10_beta_1_1,4,0.75,16,13,prior_dependent,0.018900000000000028
cell_0369,posterior_upper_q90_beta_1_1,4,0.75,16,13,prior_dependent,0.0
cell_0369,hoeffding_lcb_delta_0_2,4,0.75,16,13,prior_dependent,0.018900000000000028
cell_0369,hoeffding_ucb_delta_0_2,4,0.75,16,13,prior_dependent,0.0
cell_0370,raw_trl,4,0.75,16,14,prior_dependent,0.0
cell_0370,trl_log,4,0.75,16,14,prior_dependent,0.0
cell_0370,empirical_transition_dp,4,0.75,16,14,prior_dependent,0.0
cell_0370,empirical_risky_value,4,0.75,16,14,prior_dependent,0.0
cell_0370,posterior_mean_beta_1_1,4,0.75,16,14,prior_dependent,0.0
cell_0370,posterior_lower_q10_beta_1_1,4,0.75,16,14,prior_dependent,0.018900000000000028
cell_0370,posterior_upper_q90_beta_1_1,4,0.75,16,14,prior_dependent,0.0
cell_0370,hoeffding_lcb_delta_0_2,4,0.75,16,14,prior_dependent,0.018900000000000028
cell_0370,hoeffding_ucb_delta_0_2,4,0.75,16,14,prior_dependent,0.0
cell_0371,raw_trl,4,0.75,16,15,ambiguous,0.0
cell_0371,trl_log,4,0.75,16,15,ambiguous,0.0
cell_0371,empirical_transition_dp,4,0.75,16,15,ambiguous,0.0
cell_0371,empirical_risky_value,4,0.75,16,15,ambiguous,0.0
cell_0371,posterior_mean_beta_1_1,4,0.75,16,15,ambiguous,0.0
cell_0371,posterior_lower_q10_beta_1_1,4,0.75,16,15,ambiguous,0.0
cell_0371,posterior_upper_q90_beta_1_1,4,0.75,16,15,ambiguous,0.0
cell_0371,hoeffding_lcb_delta_0_2,4,0.75,16,15,ambiguous,0.018900000000000028
cell_0371,hoeffding_ucb_delta_0_2,4,0.75,16,15,ambiguous,0.0
cell_0372,raw_trl,4,0.75,16,16,lucky_only,0.0
cell_0372,trl_log,4,0.75,16,16,lucky_only,0.0
cell_0372,empirical_transition_dp,4,0.75,16,16,lucky_only,0.0
cell_0372,empirical_risky_value,4,0.75,16,16,lucky_only,0.0
cell_0372,posterior_mean_beta_1_1,4,0.75,16,16,lucky_only,0.0
cell_0372,posterior_lower_q10_beta_1_1,4,0.75,16,16,lucky_only,0.0
cell_0372,posterior_upper_q90_beta_1_1,4,0.75,16,16,lucky_only,0.0
cell_0372,hoeffding_lcb_delta_0_2,4,0.75,16,16,lucky_only,0.0
cell_0372,hoeffding_ucb_delta_0_2,4,0.75,16,16,lucky_only,0.0
cell_0373,raw_trl,2,0.9,4,0,no_success,0.0
cell_0373,trl_log,2,0.9,4,0,no_success,0.0
cell_0373,empirical_transition_dp,2,0.9,4,0,no_success,0.0
cell_0373,empirical_risky_value,2,0.9,4,0,no_success,0.0
cell_0373,posterior_mean_beta_1_1,2,0.9,4,0,no_success,0.0
cell_0373,posterior_lower_q10_beta_1_1,2,0.9,4,0,no_success,0.0
cell_0373,posterior_upper_q90_beta_1_1,2,0.9,4,0,no_success,0.0
cell_0373,hoeffding_lcb_delta_0_2,2,0.9,4,0,no_success,0.0
cell_0373,hoeffding_ucb_delta_0_2,2,0.9,4,0,no_success,0.0
cell_0374,raw_trl,2,0.9,4,1,identifiable,0.0
cell_0374,trl_log,2,0.9,4,1,identifiable,0.0
cell_0374,empirical_transition_dp,2,0.9,4,1,identifiable,0.0
cell_0374,empirical_risky_value,2,0.9,4,1,identifiable,0.0
cell_0374,posterior_mean_beta_1_1,2,0.9,4,1,identifiable,0.0
cell_0374,posterior_lower_q10_beta_1_1,2,0.9,4,1,identifiable,0.0
cell_0374,posterior_upper_q90_beta_1_1,2,0.9,4,1,identifiable,0.0
cell_0374,hoeffding_lcb_delta_0_2,2,0.9,4,1,identifiable,0.0
cell_0374,hoeffding_ucb_delta_0_2,2,0.9,4,1,identifiable,0.0
cell_0375,raw_trl,2,0.9,4,2,ambiguous,0.0
cell_0375,trl_log,2,0.9,4,2,ambiguous,0.0
cell_0375,empirical_transition_dp,2,0.9,4,2,ambiguous,0.0
cell_0375,empirical_risky_value,2,0.9,4,2,ambiguous,0.0
cell_0375,posterior_mean_beta_1_1,2,0.9,4,2,ambiguous,0.0
cell_0375,posterior_lower_q10_beta_1_1,2,0.9,4,2,ambiguous,0.0
cell_0375,posterior_upper_q90_beta_1_1,2,0.9,4,2,ambiguous,0.0
cell_0375,hoeffding_lcb_delta_0_2,2,0.9,4,2,ambiguous,0.0
cell_0375,hoeffding_ucb_delta_0_2,2,0.9,4,2,ambiguous,0.0
cell_0376,raw_trl,2,0.9,4,3,ambiguous,0.0
cell_0376,trl_log,2,0.9,4,3,ambiguous,0.0
cell_0376,empirical_transition_dp,2,0.9,4,3,ambiguous,0.0
cell_0376,empirical_risky_value,2,0.9,4,3,ambiguous,0.0
cell_0376,posterior_mean_beta_1_1,2,0.9,4,3,ambiguous,0.0
cell_0376,posterior_lower_q10_beta_1_1,2,0.9,4,3,ambiguous,0.0
cell_0376,posterior_upper_q90_beta_1_1,2,0.9,4,3,ambiguous,0.0
cell_0376,hoeffding_lcb_delta_0_2,2,0.9,4,3,ambiguous,0.0
cell_0376,hoeffding_ucb_delta_0_2,2,0.9,4,3,ambiguous,0.0
cell_0377,raw_trl,2,0.9,4,4,lucky_only,0.0
cell_0377,trl_log,2,0.9,4,4,lucky_only,0.0
cell_0377,empirical_transition_dp,2,0.9,4,4,lucky_only,0.0
cell_0377,empirical_risky_value,2,0.9,4,4,lucky_only,0.0
cell_0377,posterior_mean_beta_1_1,2,0.9,4,4,lucky_only,0.0
cell_0377,posterior_lower_q10_beta_1_1,2,0.9,4,4,lucky_only,0.0
cell_0377,posterior_upper_q90_beta_1_1,2,0.9,4,4,lucky_only,0.0
cell_0377,hoeffding_lcb_delta_0_2,2,0.9,4,4,lucky_only,0.0
cell_0377,hoeffding_ucb_delta_0_2,2,0.9,4,4,lucky_only,0.0
cell_0378,raw_trl,2,0.9,8,0,no_success,0.0
cell_0378,trl_log,2,0.9,8,0,no_success,0.0
cell_0378,empirical_transition_dp,2,0.9,8,0,no_success,0.0
cell_0378,empirical_risky_value,2,0.9,8,0,no_success,0.0
cell_0378,posterior_mean_beta_1_1,2,0.9,8,0,no_success,0.0
cell_0378,posterior_lower_q10_beta_1_1,2,0.9,8,0,no_success,0.0
cell_0378,posterior_upper_q90_beta_1_1,2,0.9,8,0,no_success,0.0
cell_0378,hoeffding_lcb_delta_0_2,2,0.9,8,0,no_success,0.0
cell_0378,hoeffding_ucb_delta_0_2,2,0.9,8,0,no_success,0.0
cell_0379,raw_trl,2,0.9,8,1,identifiable,0.0
cell_0379,trl_log,2,0.9,8,1,identifiable,0.0
cell_0379,empirical_transition_dp,2,0.9,8,1,identifiable,0.0
cell_0379,empirical_risky_value,2,0.9,8,1,identifiable,0.0
cell_0379,posterior_mean_beta_1_1,2,0.9,8,1,identifiable,0.0
cell_0379,posterior_lower_q10_beta_1_1,2,0.9,8,1,identifiable,0.0
cell_0379,posterior_upper_q90_beta_1_1,2,0.9,8,1,identifiable,0.0
cell_0379,hoeffding_lcb_delta_0_2,2,0.9,8,1,identifiable,0.0
cell_0379,hoeffding_ucb_delta_0_2,2,0.9,8,1,identifiable,0.0
cell_0380,raw_trl,2,0.9,8,2,identifiable,0.0
cell_0380,trl_log,2,0.9,8,2,identifiable,0.0
cell_0380,empirical_transition_dp,2,0.9,8,2,identifiable,0.0
cell_0380,empirical_risky_value,2,0.9,8,2,identifiable,0.0
cell_0380,posterior_mean_beta_1_1,2,0.9,8,2,identifiable,0.0
cell_0380,posterior_lower_q10_beta_1_1,2,0.9,8,2,identifiable,0.0
cell_0380,posterior_upper_q90_beta_1_1,2,0.9,8,2,identifiable,0.0
cell_0380,hoeffding_lcb_delta_0_2,2,0.9,8,2,identifiable,0.0
cell_0380,hoeffding_ucb_delta_0_2,2,0.9,8,2,identifiable,0.0
cell_0381,raw_trl,2,0.9,8,3,identifiable,0.0
cell_0381,trl_log,2,0.9,8,3,identifiable,0.0
cell_0381,empirical_transition_dp,2,0.9,8,3,identifiable,0.0
